Cod_ID,UDH_Atlas,NOME_UDH,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1431490200059,1431490200059,Cristal : Bororó,2000,77.66,1.22,10.20,11.91,96.02,87.81,40.74,7.89,12.30,2.33,8.11,2.29,0.00,1.81,0.00,2.21,8.52,3.62,97.22,103.12,86.35,75.39,88.20,91.51,63.50,42.38,45.45,87.80,52.86,30.08,78.03,97.90,94.35,11.82,0.43,6.02,89.06,81.95,94.42,82.04,79.50,68.38,80.24,70.55,68.57,32.63,618.81,1220.06,1983.32,3220.95,4359.67,0.50,0.45,0.84,1.20,3.34,4.70,10.58,37.08,3.19,52.88,11.14,25.21,47.12,65.86,13.32,9.49,2318.72,369.47,8597.72,921.93,1631.85,2540.17,6130.19,2318.72,42.11,85.51,162.41,0.48,0.38,18.31,3.82,0.00,69.11,0.58,6.76,24.04,9.05,71.03,42.13,9.05,14.08,88.46,81.58,36.75,1.91,10.95,32.89,42.46,59.98,3408.21,0.56,,1.40,30.71,69.14,64.05,86.75,,44.08,38.04,23.82,11.88,13.36,99.34,99.53,9.52,100.00,100.00,0.00,,9.42,54.55,2.10,7.58,1.49,14.00,0.68,19.37,1.45,,0.82,0.00,35.52,7.30,100.00,,16,25,30,22,27,15,16,21,19,20,9,19,5,3,7,2,0,256,22,24,43,23,28,21,27,21,33,28,13,22,11,16,9,5,6,352,,1,11,284,5,43,30,33,26,480,37,118,45,443,45,81,34,362,7,7,9,40,120,48,24,23,284,218,0,608,608,529,49,37,443,605,,,,,,107.81,108.81,108.16,97.90,80.27,96.19,91.74,0.82,0.794,0.863,0.803,0.878,0.911
1431490200060,1431490200060,Cristal : Diário de Notícias / Estaleiro,2000,68.53,2.81,25.90,30.05,90.36,73.69,61.31,2.34,8.70,3.42,3.48,9.24,4.95,9.85,6.64,11.42,27.56,20.51,98.40,112.12,50.22,2.14,87.79,91.21,24.73,1.84,14.45,81.21,26.17,6.72,46.22,93.31,90.63,50.10,8.79,11.14,63.70,31.47,41.12,30.20,27.61,5.88,8.00,8.97,9.20,0.50,131.77,210.34,308.43,502.66,683.23,0.46,6.86,10.41,21.72,30.02,48.63,59.82,35.00,4.42,51.03,13.47,27.62,48.97,70.06,10.39,7.58,369.07,81.54,1291.77,167.06,261.16,393.91,941.66,371.96,41.07,85.84,143.82,0.38,0.31,14.00,16.76,0.00,57.13,0.34,10.24,26.43,0.91,55.11,47.18,2.52,22.09,34.75,11.77,0.63,1.49,37.78,78.49,91.25,98.55,756.52,0.19,,6.81,37.08,79.68,72.90,79.04,,48.35,44.23,34.08,19.21,25.56,100.00,82.15,46.89,98.50,99.93,3.32,,54.14,85.55,6.69,48.60,29.97,51.37,4.24,70.40,15.50,,0.89,0.07,32.39,45.83,26.58,,134,104,97,107,78,73,86,54,48,38,24,109,14,9,9,2,3,985,132,84,83,92,73,57,72,54,45,27,23,102,13,11,8,2,1,876,,13,43,789,55,146,113,114,157,1197,115,378,118,1082,106,263,111,819,54,42,41,211,472,44,84,53,558,384,0,1860,1860,1385,188,115,1082,1859,,,,,,118.41,58.17,105.06,93.31,27.73,90.63,83.10,0.302,0.368,0.536,0.345,0.726,0.616
1431490200061,1431490200061,Belém Velho : Condomínio Mariante,2000,68.62,2.80,25.70,29.84,90.43,73.83,63.46,1.84,8.34,1.99,0.00,5.48,0.48,5.99,2.05,7.33,28.57,20.76,94.58,106.59,45.98,1.17,84.42,87.71,25.23,1.17,13.33,77.36,23.00,6.54,52.90,91.38,88.60,45.89,8.21,6.42,58.11,29.91,39.27,29.32,26.35,11.62,10.72,9.57,9.23,0.59,109.81,195.21,286.31,453.86,588.23,0.53,10.66,14.13,28.30,36.97,54.91,65.95,42.48,3.48,56.56,11.60,24.30,43.44,83.44,14.64,9.75,369.82,64.34,1570.82,150.22,234.78,353.95,1045.83,375.27,41.11,81.10,138.71,0.50,0.57,14.07,16.94,0.00,54.53,0.72,10.27,28.09,0.60,57.01,45.40,4.62,20.65,34.93,11.43,1.04,0.63,44.87,83.44,92.51,97.60,906.55,0.44,,4.83,53.77,76.51,74.12,82.27,,47.00,65.65,29.87,18.69,14.36,99.84,81.79,53.39,97.54,98.96,4.14,,56.78,86.67,8.62,52.00,35.60,50.89,4.62,60.11,17.31,,1.65,1.04,32.49,42.94,48.24,,134,96,75,60,101,72,79,70,35,26,18,117,8,8,4,0,1,904,143,90,82,91,94,89,83,64,39,24,13,105,10,13,4,3,1,948,,9,53,792,65,151,119,108,171,1167,98,308,90,1069,80,210,83,859,41,50,48,207,456,34,90,58,610,437,1852,1852,0,1353,186,98,1069,1847,,,,,,116.86,52.86,104.17,91.38,25.63,88.68,79.15,0.293,0.381,0.539,0.349,0.727,0.616
1431490200062,1431490200062,Cascata : São Lourenço,2000,69.89,2.71,22.90,26.65,91.39,76.02,58.73,3.30,9.23,1.38,3.30,8.20,3.54,8.67,3.10,10.05,21.06,16.59,97.82,109.28,61.30,8.42,85.73,92.51,30.07,4.38,15.50,65.36,23.06,6.72,53.01,94.16,87.28,32.67,5.19,10.29,64.59,38.17,56.34,37.69,32.51,17.73,20.83,17.44,16.50,2.36,152.26,234.25,344.87,559.60,878.44,0.47,4.07,7.18,15.02,23.33,45.76,61.03,36.21,4.70,52.44,13.78,26.96,47.56,76.83,10.51,7.61,428.03,100.55,1550.11,194.31,282.11,440.87,1122.31,430.59,39.32,84.97,159.20,0.37,4.97,16.19,11.82,0.20,56.02,1.59,8.58,20.61,1.94,64.72,52.85,6.38,16.99,43.36,20.87,2.46,1.23,37.73,76.97,88.06,95.55,874.86,0.29,,1.37,47.04,81.96,70.73,78.22,,72.95,44.38,25.28,15.36,19.69,98.01,91.70,41.41,98.91,99.88,1.73,,49.76,84.50,5.84,43.07,26.25,40.94,6.95,62.43,15.25,,1.20,0.12,36.72,4.51,54.13,,91,85,75,70,62,59,66,52,40,33,15,77,10,11,12,0,0,758,83,98,76,68,67,59,61,54,40,30,18,87,19,11,7,5,5,788,,3,43,661,42,145,108,116,100,1025,91,289,101,934,88,198,82,736,32,29,33,173,409,51,98,46,520,376,0,1546,1546,1208,183,91,934,1506,,,,,,113.51,71.66,103.52,94.16,33.19,87.79,83.64,0.377,0.434,0.583,0.414,0.748,0.64
1431490200063,1431490200063,Cristal : Coronel Claudino / Chico Pedro,2000,76.07,1.37,12.30,14.35,95.23,85.63,40.08,8.21,11.57,0.94,0.66,2.19,0.51,2.31,1.36,2.64,8.52,3.49,97.97,98.82,96.01,50.71,87.81,88.26,54.41,30.55,38.75,85.65,45.70,15.81,82.68,96.15,92.99,21.10,0.81,9.46,80.27,69.19,88.12,75.80,73.23,58.63,64.44,56.11,54.38,15.91,421.16,780.84,1106.18,1852.53,2732.93,0.47,,,2.59,6.26,8.88,15.48,35.41,3.97,52.24,12.75,26.74,47.76,72.08,11.11,8.19,1334.02,265.06,4723.94,585.47,933.00,1402.14,3484.43,1334.02,,110.89,182.61,0.40,0.52,21.01,3.46,0.00,63.86,0.85,9.92,25.24,4.52,69.31,47.61,8.80,12.26,84.26,65.65,17.97,1.64,16.91,45.24,56.60,78.13,2004.02,0.46,,1.67,37.18,77.85,69.33,91.34,,44.14,39.45,21.00,9.70,9.49,99.90,99.45,19.51,100.00,100.00,0.00,,6.37,61.25,3.85,7.07,1.71,18.74,3.04,14.37,3.29,,0.93,0.00,33.75,5.28,66.58,,189,205,265,193,173,192,221,179,194,146,94,175,70,57,46,29,19,2447,138,187,237,193,195,229,262,253,213,172,129,170,113,102,85,46,44,2768,,7,113,2666,75,320,235,250,185,4151,305,888,313,3846,286,583,243,3263,67,71,67,346,971,428,187,133,2273,1843,0,5215,5215,4543,392,305,3846,5208,,,,,,106.94,114.68,109.27,96.15,64.66,94.08,91.35,0.758,0.727,0.802,0.737,0.851,0.822
1431490200064,1431490200064,Cristal : São Martilho,2000,67.52,3.27,28.20,32.77,89.56,71.92,61.93,2.42,8.11,5.00,1.34,9.97,4.46,11.21,8.44,13.55,27.29,21.20,88.05,102.25,41.98,2.22,80.13,86.49,19.78,1.70,8.29,65.52,16.65,5.30,31.69,88.66,83.20,39.74,3.65,8.25,57.91,25.72,41.49,28.63,24.48,7.46,11.93,7.63,6.25,0.30,109.81,183.50,259.93,390.42,581.23,0.40,7.97,11.85,28.38,37.58,59.57,69.69,28.96,5.14,45.53,15.51,31.39,54.47,83.12,7.47,5.87,278.23,71.49,805.80,144.28,220.88,321.14,633.37,279.35,46.64,87.52,144.60,0.28,0.70,15.77,20.43,0.00,51.52,0.56,10.62,22.11,0.45,58.87,53.77,1.52,21.57,31.90,9.19,0.51,0.57,43.49,86.58,95.18,99.40,663.68,0.17,,5.44,45.88,74.51,76.31,83.64,,55.68,68.05,28.89,17.89,15.81,96.66,87.75,52.41,95.91,99.58,2.16,,55.88,91.71,11.34,50.89,34.93,47.52,5.75,70.56,25.21,,1.12,0.42,39.91,52.32,57.99,,130,98,101,106,74,58,63,47,41,25,21,103,16,9,5,1,1,899,121,99,132,79,80,47,79,55,50,34,15,115,25,12,8,1,8,960,,11,68,797,62,160,120,122,133,1193,149,418,145,1044,131,269,123,775,56,46,40,209,518,45,99,86,625,414,0,1859,1859,1390,197,149,1044,1855,,,,,,108.16,46.44,93.62,88.66,20.69,83.33,78.82,0.286,0.307,0.495,0.3,0.709,0.57
1431490200065,1431490200065,Cristal : Resbalo,2000,72.15,2.43,18.60,21.60,92.94,79.72,66.13,1.55,9.31,7.53,5.48,13.15,3.76,14.13,6.19,17.32,18.30,14.57,98.11,104.39,75.89,4.45,87.28,91.15,43.51,2.12,11.60,75.98,20.15,7.84,53.33,93.86,89.92,27.13,4.63,9.70,66.69,53.15,53.37,36.80,32.66,18.33,21.38,15.83,14.44,1.30,162.67,279.80,455.49,702.75,976.05,0.47,6.07,10.65,15.52,25.19,36.86,54.06,34.69,4.08,50.90,12.63,26.77,49.10,78.35,10.99,8.06,506.07,103.17,1755.63,216.39,357.76,565.07,1287.97,510.88,42.89,89.30,150.46,0.39,4.05,18.79,8.39,0.00,53.02,0.58,13.80,26.40,1.59,61.01,51.62,2.38,15.70,42.35,19.46,0.99,2.92,31.01,69.82,82.43,93.82,1037.54,0.33,,5.21,43.35,78.22,70.20,84.07,,24.67,41.30,29.09,16.74,15.41,96.04,90.47,36.25,99.16,98.18,2.96,,46.64,88.40,6.14,40.72,21.13,44.31,4.63,59.98,14.11,,2.51,1.82,38.26,4.83,85.13,,70,69,61,51,56,32,36,28,23,15,12,68,9,3,3,1,0,537,83,46,48,46,41,42,36,25,27,18,11,60,6,6,1,1,1,498,,6,32,397,34,93,69,72,95,639,73,206,72,566,63,133,65,433,24,22,35,128,294,16,46,35,309,215,0,1035,1035,754,115,73,566,1035,,,,,,110.25,94.01,106.67,93.86,46.91,90.18,80.59,0.368,0.479,0.613,0.439,0.786,0.666
1431490200066,1431490200066,Ipanema : Morro do Osso,2000,75.65,1.46,12.90,15.05,95.00,85.03,48.30,4.01,10.80,1.38,2.65,5.27,1.30,5.54,4.81,6.65,16.91,8.87,97.05,109.33,67.22,35.78,89.30,93.20,43.28,21.36,26.49,79.89,33.81,13.45,74.12,98.93,93.38,30.09,1.42,7.21,81.22,60.97,77.13,59.02,55.02,35.20,51.95,40.91,38.48,11.05,293.46,480.86,780.84,1366.46,1904.26,0.50,1.16,2.54,5.36,10.68,16.09,26.45,37.50,3.70,53.95,11.50,23.98,46.05,73.98,13.04,9.38,981.57,181.57,3680.85,382.99,612.37,1082.90,2648.01,981.57,55.21,99.99,157.08,0.46,0.78,16.39,6.38,0.00,63.98,0.47,11.28,21.14,5.45,68.76,49.91,5.81,15.53,69.22,49.96,12.22,2.32,21.59,53.26,63.94,84.27,1660.86,0.44,,1.33,39.50,77.24,69.97,91.40,,37.13,62.62,23.72,13.33,14.29,99.89,97.40,25.50,99.75,100.00,0.17,,25.29,73.51,1.07,20.86,7.85,31.09,2.50,51.25,7.09,,0.67,0.00,37.87,24.70,59.25,,72,71,92,68,43,49,55,46,36,36,24,62,24,12,3,3,4,695,64,62,65,64,51,55,69,60,45,44,30,79,17,10,9,8,11,738,,2,38,651,29,109,81,83,80,1025,95,288,98,930,92,193,84,737,27,25,31,139,343,58,62,36,534,406,0,1433,1433,1158,133,95,930,1421,,,,,,115.08,82.76,105.66,98.93,54.73,95.05,93.57,0.59,0.629,0.738,0.616,0.844,0.773
1431490200067,1431490200067,Cidade Baixa,2000,77.61,1.22,10.30,11.98,95.99,87.74,33.80,13.62,11.93,0.62,0.47,0.72,0.37,0.72,0.28,0.79,7.62,3.71,105.53,100.71,117.15,89.16,92.65,91.29,69.19,41.94,58.03,90.89,53.41,34.61,92.10,98.28,96.11,11.61,1.60,5.87,87.47,81.82,93.52,85.72,84.28,73.10,80.55,71.90,70.30,35.49,780.84,1301.39,1927.69,3253.48,4392.20,0.44,,,,,2.50,5.29,32.48,4.52,49.04,13.93,28.11,50.96,63.22,9.32,7.04,2242.88,506.39,7284.10,1055.97,1589.59,2563.17,5499.29,2242.88,,,199.38,0.35,0.20,12.82,1.72,0.00,77.67,1.02,5.16,23.38,3.77,73.60,44.17,15.78,11.76,92.86,83.37,40.27,1.14,10.47,29.47,40.91,62.83,2762.12,0.42,,0.00,27.07,72.93,67.40,89.98,,,48.02,23.47,10.13,9.65,99.99,99.52,9.36,100.00,100.00,0.00,,4.97,41.97,1.72,5.95,0.40,11.12,0.00,12.25,0.35,,0.23,0.00,10.87,5.46,49.86,,359,401,585,845,840,676,753,612,556,429,319,358,294,228,189,144,127,7715,306,382,669,968,975,838,949,884,767,739,593,350,549,487,514,355,478,10803,,0,172,10600,139,643,473,499,395,16362,635,3067,743,15727,957,2432,1056,13295,131,139,133,709,1987,2522,382,329,9765,8128,0,18518,18518,17145,783,635,15727,18264,,,,,,105.32,144.11,116.69,98.28,79.20,96.49,94.04,0.857,0.836,0.875,0.843,0.877,0.906
1431490200068,1431490200068,Farrapos : Vila Liberdade e Tio Zeca,2000,67.40,3.31,28.50,33.11,89.46,71.70,68.98,2.30,6.76,4.80,4.65,11.19,4.85,12.02,6.42,14.19,38.99,30.91,81.52,99.48,22.51,0.19,73.34,80.46,9.41,0.00,6.48,57.23,13.71,7.23,31.71,83.41,77.30,39.87,7.59,3.99,41.81,16.57,31.30,21.67,18.43,6.79,8.21,6.17,5.49,0.18,97.60,161.05,234.25,390.42,537.80,0.45,11.33,17.28,33.24,44.21,63.87,75.23,33.17,4.27,49.66,13.63,28.22,50.34,80.11,9.73,7.28,271.37,57.93,900.22,127.06,197.94,300.14,673.76,276.06,38.49,80.85,134.71,0.35,0.82,16.61,14.38,0.00,53.23,0.13,14.16,29.21,1.05,50.48,44.79,1.09,23.09,25.41,7.36,0.00,0.90,49.71,88.34,95.60,98.69,640.16,0.21,,11.23,53.82,75.43,73.54,73.65,,27.36,39.30,21.70,17.72,17.55,92.31,74.20,59.91,94.68,98.90,11.53,,62.93,93.52,16.59,60.04,42.70,57.76,5.88,81.34,24.09,,1.26,1.10,39.93,59.40,46.89,,631,531,496,378,363,338,315,306,169,128,89,568,60,45,23,4,9,4453,669,468,493,391,353,339,333,267,179,134,96,583,73,52,38,13,22,4503,,112,336,3590,277,791,564,590,768,5506,624,1758,607,4882,530,1134,495,3748,255,259,260,1100,2515,206,468,317,2783,1899,0,8956,8956,6505,999,624,4882,8950,,,,,,105.88,31.41,88.50,83.91,10.20,77.24,60.59,0.217,0.242,0.453,0.233,0.707,0.566
1431490200069,1431490200069,Floresta : Loteamento Santa Terezinha / Vila Central,2000,67.42,3.20,28.40,33.04,89.48,71.75,74.68,1.45,8.14,22.45,10.00,27.47,27.03,29.93,24.14,30.95,24.34,17.74,82.04,103.13,23.91,5.67,77.81,87.97,19.59,1.31,10.12,54.92,9.75,6.61,46.95,88.64,79.67,29.04,3.65,1.13,72.21,32.27,22.65,13.39,11.51,9.53,11.35,5.70,4.56,0.10,97.60,161.54,241.73,369.27,558.79,0.45,13.26,20.52,32.75,48.85,62.04,79.85,33.35,4.01,49.83,13.57,28.07,50.17,69.09,9.83,7.35,273.03,54.73,910.56,130.48,198.00,301.73,680.21,280.23,40.70,79.97,131.58,0.34,32.62,7.88,7.26,1.03,25.09,0.00,25.60,30.15,1.22,44.17,32.76,3.37,19.34,15.94,7.03,0.15,13.16,65.02,93.08,97.28,99.07,487.16,0.27,,12.83,42.94,75.08,65.59,77.58,,19.45,24.54,18.08,11.67,16.54,1.81,69.17,34.72,91.79,92.86,13.60,,69.56,89.88,11.36,70.47,45.93,66.86,7.07,81.24,24.69,,3.92,7.14,38.38,4.77,71.66,,50,39,40,23,12,16,26,24,15,13,8,31,4,0,2,0,1,304,45,23,28,23,17,16,17,15,8,7,4,40,0,2,1,1,1,248,,8,17,186,22,49,34,39,61,324,40,114,40,284,35,74,39,210,12,11,10,73,162,8,23,20,140,89,0,552,552,386,62,40,284,551,,,,,,108.49,25.44,86.38,89.01,22.81,80.13,81.96,0.134,0.402,0.482,0.279,0.707,0.567
1431490200070,1431490200070,"Arquipélago : Ilhas do Pavão, dos Marinheiros e Flores ( norte ) / João Inácio da Silveira",2000,69.06,2.77,24.70,28.70,90.77,74.60,68.34,3.60,8.60,8.87,7.14,16.40,9.45,17.40,9.80,19.84,36.13,28.80,93.57,102.82,67.78,4.34,81.85,85.72,28.56,1.40,12.34,71.18,22.45,3.80,34.41,88.36,83.83,38.32,4.09,13.54,60.90,33.75,43.81,33.72,31.07,16.47,16.16,14.42,13.96,1.58,146.41,249.14,351.38,550.10,733.50,0.43,3.73,6.19,18.42,29.43,42.16,54.76,31.86,4.74,47.86,14.70,29.70,52.14,79.77,8.67,6.51,395.84,93.79,1261.08,197.22,296.83,444.12,947.26,399.24,33.85,89.27,150.81,0.32,0.48,16.38,12.34,0.00,58.99,0.47,8.96,19.28,0.83,64.65,51.72,7.18,20.52,39.54,19.01,1.25,0.57,35.99,77.05,88.87,98.21,846.99,0.25,,1.55,44.65,77.36,73.17,83.59,,33.87,51.74,20.30,15.23,9.92,2.79,85.00,45.78,98.31,99.47,4.90,,50.85,87.66,11.64,44.22,24.60,41.35,5.71,63.12,13.12,,1.09,0.53,32.45,39.46,29.48,,125,95,86,78,90,64,60,42,37,28,35,107,17,15,6,5,6,893,114,93,86,83,58,55,47,41,38,25,26,98,21,11,7,8,5,814,,3,47,710,47,147,115,102,138,1076,105,333,109,971,103,228,101,744,54,44,51,202,454,62,93,54,510,341,1707,1707,0,1264,188,105,971,1682,,,,,,109.69,77.09,101.08,88.36,31.32,84.56,74.55,0.337,0.364,0.547,0.355,0.734,0.627
1431490200071,1431490200071,Arquipélago : Ilha da Pintada ( norte ),2000,72.55,2.36,17.90,20.77,93.19,80.35,46.55,8.34,10.15,1.41,1.82,5.14,1.37,5.36,2.31,6.18,22.50,14.97,102.16,118.95,65.16,15.06,88.53,93.51,42.88,8.16,26.13,81.90,28.47,9.23,54.50,94.74,90.73,34.68,6.69,7.43,73.20,51.89,60.78,42.34,37.81,29.67,30.36,22.56,20.65,2.39,195.21,292.81,464.11,722.27,1097.56,0.44,3.97,8.15,12.38,23.51,33.03,50.83,31.94,4.53,49.36,13.70,28.06,50.64,76.45,9.32,7.20,517.45,117.21,1652.60,237.36,371.43,584.26,1276.98,517.76,40.20,88.12,156.67,0.37,2.16,18.17,11.10,0.00,54.68,0.37,12.59,25.54,2.50,65.30,50.06,5.19,15.82,50.87,28.51,2.31,1.12,29.43,71.41,85.37,94.85,973.88,0.28,,9.18,42.17,79.99,69.59,88.27,,49.38,57.89,27.86,16.77,10.74,98.73,95.30,30.29,97.32,99.60,0.89,,36.80,73.87,5.26,31.03,14.27,41.79,1.85,54.33,14.09,,1.85,0.40,38.82,29.45,39.09,,97,100,98,109,106,99,70,77,72,79,53,89,41,30,19,16,16,1171,86,78,97,97,110,88,72,81,89,72,54,103,47,36,31,25,24,1190,,16,46,1182,39,142,110,108,107,1808,110,401,137,1698,125,291,99,1407,37,59,33,169,421,197,78,52,923,729,187,2361,2174,1986,178,110,1698,2359,,,,,,124.38,83.93,111.75,94.74,47.37,91.09,84.85,0.423,0.523,0.637,0.487,0.793,0.67
1431490200072,1431490200072,Independência : Barros Cassal,2000,77.66,1.22,10.20,11.91,96.02,87.81,37.74,18.00,12.30,4.48,1.37,0.68,0.33,0.65,0.00,0.71,8.52,3.62,97.22,103.12,86.35,75.39,88.20,91.51,63.50,42.38,45.45,87.80,52.86,30.08,78.03,97.90,94.35,11.82,0.43,6.02,89.06,81.95,94.42,82.04,79.50,68.38,80.24,70.55,68.57,32.63,618.81,1220.06,1983.32,3220.95,4359.67,0.50,0.45,0.84,1.20,3.34,4.70,10.58,37.08,3.19,52.88,11.14,25.21,47.12,65.86,13.32,9.49,2318.72,369.47,8597.72,921.93,1631.85,2540.17,6130.19,2318.72,42.11,85.51,162.41,0.48,0.38,18.31,3.82,0.00,69.11,0.58,6.76,24.04,9.05,71.03,42.13,9.05,14.08,88.46,81.58,36.75,1.91,10.95,32.89,42.46,59.98,3408.21,0.56,,1.40,30.71,69.14,64.05,86.75,,44.08,38.04,23.82,11.88,13.36,100.00,99.53,9.52,100.00,100.00,0.00,,9.42,54.55,2.10,7.58,1.49,14.00,0.68,19.37,1.45,,0.82,0.00,35.52,7.30,100.00,,27,42,79,105,108,85,77,67,45,46,34,30,42,35,30,30,18,900,32,32,60,132,113,87,86,59,88,92,78,36,54,66,81,52,69,1217,,1,22,1182,7,67,47,58,37,1918,73,376,88,1845,108,303,107,1542,15,9,13,64,204,381,32,29,1117,925,0,2117,2117,1992,74,73,1845,2077,,,,,,107.81,108.81,108.16,97.90,80.27,96.19,91.74,0.82,0.794,0.863,0.803,0.878,0.911
1431490200073,1431490200073,Farrapos : Famello,2000,75.94,1.39,12.50,14.56,95.16,85.45,44.93,6.78,11.52,0.00,1.43,3.52,1.51,3.67,0.00,4.12,11.12,6.14,105.15,103.05,110.29,40.91,89.48,90.06,56.52,18.89,25.26,85.20,38.97,18.72,73.99,97.79,94.14,20.03,2.11,13.88,85.43,68.12,85.69,71.27,68.41,48.59,59.17,52.11,50.71,12.33,390.42,704.70,1037.05,1594.21,2050.35,0.44,,,1.80,3.56,8.81,14.92,33.15,4.48,48.49,13.67,28.58,51.51,77.01,9.70,7.10,1163.23,260.48,3856.26,534.48,867.41,1333.53,2820.27,1163.23,,117.43,182.30,0.36,0.16,18.66,4.01,0.00,68.15,0.40,7.96,21.47,4.49,72.60,49.33,10.00,13.17,80.56,62.54,14.26,1.54,14.41,44.08,56.09,80.44,1915.67,0.40,,4.75,41.64,80.98,71.46,89.03,,30.16,39.38,27.48,12.32,16.42,100.00,97.69,24.04,100.00,100.00,0.00,,10.43,74.74,2.21,10.75,3.09,20.57,1.65,24.59,2.78,,0.47,0.00,23.56,11.91,49.96,,63,48,65,62,54,59,53,53,34,25,28,52,13,19,8,4,4,639,45,52,48,61,62,69,63,43,42,36,36,67,31,23,18,7,11,711,,5,29,682,17,76,54,63,69,1024,70,236,77,954,77,166,78,789,22,31,25,113,258,92,52,30,548,439,0,1350,1350,1124,100,70,954,1346,,,,,,111.42,120.15,113.95,97.79,64.07,95.29,89.70,0.713,0.69,0.78,0.698,0.849,0.8
